;key;value;function;total;size
8510;108;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""108""}";7472610736163745769746850063065743233;"108{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""108""}";74
8511;143;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""143""}";74726107361637457697468500630657431;"143{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""143""}";74
8512;155;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""155""}";7472610736163745769746850063065743233;"155{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""155""}";74
8513;125;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""125""}";74726107361637457697468500630657431;"125{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""125""}";74
8514;174;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""174""}";7472610736163745769746850063065743233;"174{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""174""}";74
8515;147;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""147""}";74726107361637457697468500630657431;"147{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""147""}";74
8516;45;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""45""}";7472610736163745769746850063065743233;"45{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""45""}";72
8517;134;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""134""}";74726107361637457697468500630657431;"134{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""134""}";74
8518;10;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""10""}";7472610736163745769746850063065743233;"10{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""10""}";72
8519;55;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""55""}";74726107361637457697468500630657431;"55{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""55""}";72
8520;47;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""47""}";7472610736163745769746850063065743233;"47{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""47""}";72
8521;106;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""106""}";74726107361637457697468500630657431;"106{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""106""}";74
8522;186;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""186""}";7472610736163745769746850063065743233;"186{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""186""}";74
8523;0;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""0""}";74726107361637457697468500630657431;"0{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""0""}";70
8524;23;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""23""}";7472610736163745769746850063065743233;"23{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""23""}";72
8525;172;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""172""}";74726107361637457697468500630657431;"172{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""172""}";74
8526;10;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""10""}";7472610736163745769746850063065743233;"10{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""10""}";72
8527;167;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""167""}";74726107361637457697468500630657431;"167{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""167""}";74
8528;56;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""56""}";7472610736163745769746850063065743233;"56{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""56""}";72
8529;91;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""91""}";74726107361637457697468500630657431;"91{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""91""}";72
8530;152;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""152""}";7472610736163745769746850063065743233;"152{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""152""}";74
8531;106;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""106""}";74726107361637457697468500630657431;"106{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""106""}";74
8532;76;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""76""}";7472610736163745769746850063065743233;"76{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""76""}";72
8533;88;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""88""}";74726107361637457697468500630657431;"88{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""88""}";72
8534;66;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""66""}";7472610736163745769746850063065743233;"66{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""66""}";72
8535;130;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""130""}";74726107361637457697468500630657431;"130{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""130""}";74
8536;26;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""26""}";7472610736163745769746850063065743233;"26{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""26""}";72
8537;182;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""182""}";74726107361637457697468500630657431;"182{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""182""}";74
8538;100;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""100""}";7472610736163745769746850063065743233;"100{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""100""}";74
8539;97;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""97""}";74726107361637457697468500630657431;"97{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""97""}";72
8540;14;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""14""}";7472610736163745769746850063065743233;"14{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""14""}";72
8541;50;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""50""}";74726107361637457697468500630657431;"50{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""50""}";72
8542;57;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""57""}";7472610736163745769746850063065743233;"57{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""57""}";72
8543;74;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""74""}";74726107361637457697468500630657431;"74{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""74""}";72
8544;93;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""93""}";7472610736163745769746850063065743233;"93{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""93""}";72
8545;172;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""172""}";74726107361637457697468500630657431;"172{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""172""}";74
8546;170;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""170""}";7472610736163745769746850063065743233;"170{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""170""}";74
8547;117;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""117""}";74726107361637457697468500630657431;"117{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""117""}";74
8548;56;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""56""}";7472610736163745769746850063065743233;"56{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""56""}";72
8549;159;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""159""}";74726107361637457697468500630657431;"159{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""159""}";74
8550;158;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""158""}";7472610736163745769746850063065743233;"158{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""158""}";74
8551;160;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""160""}";74726107361637457697468500630657431;"160{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""160""}";74
8552;108;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""108""}";7472610736163745769746850063065743233;"108{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""108""}";74
8553;55;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""55""}";74726107361637457697468500630657431;"55{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""55""}";72
8554;129;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""129""}";7472610736163745769746850063065743233;"129{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""129""}";74
8555;152;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""152""}";74726107361637457697468500630657431;"152{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""152""}";74
8556;86;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""86""}";7472610736163745769746850063065743233;"86{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""86""}";72
8557;40;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""40""}";74726107361637457697468500630657431;"40{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""40""}";72
8558;28;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""28""}";7472610736163745769746850063065743233;"28{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""28""}";72
8559;197;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""197""}";74726107361637457697468500630657431;"197{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""197""}";74
8560;111;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""111""}";7472610736163745769746850063065743233;"111{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""111""}";74
8561;184;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""184""}";74726107361637457697468500630657431;"184{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""184""}";74
8562;52;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""52""}";7472610736163745769746850063065743233;"52{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""52""}";72
8563;120;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""120""}";74726107361637457697468500630657431;"120{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""120""}";74
8564;142;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""142""}";7472610736163745769746850063065743233;"142{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""142""}";74
8565;7;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""7""}";74726107361637457697468500630657431;"7{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""7""}";70
8566;48;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""48""}";7472610736163745769746850063065743233;"48{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""48""}";72
8567;57;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""57""}";74726107361637457697468500630657431;"57{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""57""}";72
8568;117;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""117""}";7472610736163745769746850063065743233;"117{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""117""}";74
8569;49;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""49""}";74726107361637457697468500630657431;"49{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""49""}";72
8570;174;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""174""}";7472610736163745769746850063065743233;"174{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""174""}";74
8571;39;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""39""}";74726107361637457697468500630657431;"39{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""39""}";72
8572;126;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""126""}";7472610736163745769746850063065743233;"126{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""126""}";74
8573;117;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""117""}";74726107361637457697468500630657431;"117{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""117""}";74
8574;59;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""59""}";7472610736163745769746850063065743233;"59{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""59""}";72
8575;129;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""129""}";74726107361637457697468500630657431;"129{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""129""}";74
8576;123;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""123""}";7472610736163745769746850063065743233;"123{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""123""}";74
8577;114;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""114""}";74726107361637457697468500630657431;"114{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""114""}";74
8578;94;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""94""}";7472610736163745769746850063065743233;"94{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""94""}";72
8579;150;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""150""}";74726107361637457697468500630657431;"150{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""150""}";74
8580;35;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""35""}";7472610736163745769746850063065743233;"35{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""35""}";72
8581;25;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""25""}";74726107361637457697468500630657431;"25{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""25""}";72
8582;189;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""189""}";7472610736163745769746850063065743233;"189{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""189""}";74
8583;91;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""91""}";74726107361637457697468500630657431;"91{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""91""}";72
8584;115;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""115""}";7472610736163745769746850063065743233;"115{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""115""}";74
8585;83;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""83""}";74726107361637457697468500630657431;"83{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""83""}";72
8586;45;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""45""}";7472610736163745769746850063065743233;"45{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""45""}";72
8587;35;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""35""}";74726107361637457697468500630657431;"35{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""35""}";72
8588;80;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""80""}";7472610736163745769746850063065743233;"80{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""80""}";72
8589;116;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""116""}";74726107361637457697468500630657431;"116{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""116""}";74
8590;144;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""144""}";7472610736163745769746850063065743233;"144{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""144""}";74
8591;193;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""193""}";74726107361637457697468500630657431;"193{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""193""}";74
8592;114;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""114""}";7472610736163745769746850063065743233;"114{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""114""}";74
8593;105;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""105""}";74726107361637457697468500630657431;"105{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""105""}";74
8594;14;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""14""}";7472610736163745769746850063065743233;"14{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""14""}";72
8595;163;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""163""}";74726107361637457697468500630657431;"163{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""163""}";74
8596;164;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""164""}";7472610736163745769746850063065743233;"164{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""164""}";74
8597;21;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""21""}";74726107361637457697468500630657431;"21{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""21""}";72
8598;174;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""174""}";7472610736163745769746850063065743233;"174{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""174""}";74
8599;39;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""39""}";74726107361637457697468500630657431;"39{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""39""}";72
8600;86;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""86""}";7472610736163745769746850063065743233;"86{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""86""}";72
8601;115;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""115""}";74726107361637457697468500630657431;"115{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""115""}";74
8602;20;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""20""}";7472610736163745769746850063065743233;"20{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""20""}";72
8603;124;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""124""}";74726107361637457697468500630657431;"124{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""124""}";74
8604;113;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""113""}";7472610736163745769746850063065743233;"113{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""113""}";74
8605;94;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""94""}";74726107361637457697468500630657431;"94{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""94""}";72
8606;20;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""20""}";7472610736163745769746850063065743233;"20{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""20""}";72
8607;9;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""9""}";74726107361637457697468500630657431;"9{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""9""}";70
8608;131;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""131""}";7472610736163745769746850063065743233;"131{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""131""}";74
8609;88;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""88""}";74726107361637457697468500630657431;"88{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""88""}";72
8610;165;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""165""}";7472610736163745769746850063065743233;"165{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""165""}";74
8611;26;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""26""}";74726107361637457697468500630657431;"26{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""26""}";72
8612;90;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""90""}";7472610736163745769746850063065743233;"90{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""90""}";72
8613;8;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""8""}";74726107361637457697468500630657431;"8{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""8""}";70
8614;67;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""67""}";7472610736163745769746850063065743233;"67{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""67""}";72
8615;11;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""11""}";74726107361637457697468500630657431;"11{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""11""}";72
8616;74;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""74""}";7472610736163745769746850063065743233;"74{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""74""}";72
8617;173;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""173""}";74726107361637457697468500630657431;"173{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""173""}";74
8618;177;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""177""}";7472610736163745769746850063065743233;"177{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""177""}";74
8619;143;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""143""}";74726107361637457697468500630657431;"143{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""143""}";74
8620;178;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""178""}";7472610736163745769746850063065743233;"178{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""178""}";74
8621;73;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""73""}";74726107361637457697468500630657431;"73{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""73""}";72
8622;154;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""154""}";7472610736163745769746850063065743233;"154{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""154""}";74
8623;102;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""102""}";74726107361637457697468500630657431;"102{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""102""}";74
8624;192;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""192""}";7472610736163745769746850063065743233;"192{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""192""}";74
8625;117;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""117""}";74726107361637457697468500630657431;"117{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""117""}";74
8626;122;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""122""}";7472610736163745769746850063065743233;"122{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""122""}";74
