;chaincodename;key;value;function;total;size
9445;micro;|DEMOASSET|56|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|56|pocket1|100000.0;30
9446;micro;|DEMOASSET|157|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|157|pocket2|100000.0;31
9446;micro;|DEMOASSET|157|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|157|pocket3|100000.0;31
9447;micro;|DEMOASSET|23|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|23|pocket1|100000.0;30
9448;micro;|DEMOASSET|96|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|96|pocket2|100000.0;30
9448;micro;|DEMOASSET|96|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|96|pocket3|100000.0;30
9449;micro;|DEMOASSET|54|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|54|pocket1|100000.0;30
9450;micro;|DEMOASSET|58|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|58|pocket2|100000.0;30
9450;micro;|DEMOASSET|58|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|58|pocket3|100000.0;30
9451;micro;|DEMOASSET|46|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|46|pocket1|100000.0;30
9452;micro;|DEMOASSET|44|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|44|pocket2|100000.0;30
9452;micro;|DEMOASSET|44|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|44|pocket3|100000.0;30
9453;micro;|DEMOASSET|139|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|139|pocket1|100000.0;31
9454;micro;|DEMOASSET|109|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|109|pocket2|100000.0;31
9454;micro;|DEMOASSET|109|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|109|pocket3|100000.0;31
9455;micro;|DEMOASSET|143|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|143|pocket1|100000.0;31
9456;micro;|DEMOASSET|71|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|71|pocket2|100000.0;30
9456;micro;|DEMOASSET|71|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|71|pocket3|100000.0;30
9457;micro;|DEMOASSET|191|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|191|pocket1|100000.0;31
9458;micro;|DEMOASSET|157|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|157|pocket2|100000.0;31
9458;micro;|DEMOASSET|157|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|157|pocket3|100000.0;31
9459;micro;|DEMOASSET|33|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|33|pocket1|100000.0;30
9460;micro;|DEMOASSET|110|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|110|pocket2|100000.0;31
9460;micro;|DEMOASSET|110|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|110|pocket3|100000.0;31
9461;micro;|DEMOASSET|176|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|176|pocket1|100000.0;31
9462;micro;|DEMOASSET|175|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|175|pocket2|100000.0;31
9462;micro;|DEMOASSET|175|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|175|pocket3|100000.0;31
9463;micro;|DEMOASSET|57|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|57|pocket1|100000.0;30
9464;micro;|DEMOASSET|144|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|144|pocket2|100000.0;31
9464;micro;|DEMOASSET|144|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|144|pocket3|100000.0;31
9465;micro;|DEMOASSET|12|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|12|pocket1|100000.0;30
9466;micro;|DEMOASSET|138|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|138|pocket2|100000.0;31
9466;micro;|DEMOASSET|138|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|138|pocket3|100000.0;31
9467;micro;|DEMOASSET|147|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|147|pocket1|100000.0;31
9468;micro;|DEMOASSET|60|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|60|pocket2|100000.0;30
9468;micro;|DEMOASSET|60|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|60|pocket3|100000.0;30
9469;micro;|DEMOASSET|150|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|150|pocket1|100000.0;31
9470;micro;|DEMOASSET|190|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|190|pocket2|100000.0;31
9470;micro;|DEMOASSET|190|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|190|pocket3|100000.0;31
9471;micro;|DEMOASSET|135|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|135|pocket1|100000.0;31
9472;micro;|DEMOASSET|105|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|105|pocket2|100000.0;31
9472;micro;|DEMOASSET|105|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|105|pocket3|100000.0;31
9473;micro;|DEMOASSET|199|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|199|pocket1|100000.0;31
9474;micro;|DEMOASSET|17|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|17|pocket2|100000.0;30
9474;micro;|DEMOASSET|17|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|17|pocket3|100000.0;30
9475;micro;|DEMOASSET|153|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|153|pocket1|100000.0;31
9476;micro;|DEMOASSET|69|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|69|pocket2|100000.0;30
9476;micro;|DEMOASSET|69|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|69|pocket3|100000.0;30
9477;micro;|DEMOASSET|33|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|33|pocket1|100000.0;30
9478;micro;|DEMOASSET|187|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|187|pocket2|100000.0;31
9478;micro;|DEMOASSET|187|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|187|pocket3|100000.0;31
9479;micro;|DEMOASSET|181|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|181|pocket1|100000.0;31
9480;micro;|DEMOASSET|25|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|25|pocket2|100000.0;30
9480;micro;|DEMOASSET|25|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|25|pocket3|100000.0;30
9481;micro;|DEMOASSET|15|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|15|pocket1|100000.0;30
9482;micro;|DEMOASSET|183|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|183|pocket2|100000.0;31
9482;micro;|DEMOASSET|183|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|183|pocket3|100000.0;31
9483;micro;|DEMOASSET|120|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|120|pocket1|100000.0;31
9484;micro;|DEMOASSET|146|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|146|pocket2|100000.0;31
9484;micro;|DEMOASSET|146|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|146|pocket3|100000.0;31
9485;micro;|DEMOASSET|72|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|72|pocket1|100000.0;30
9486;micro;|DEMOASSET|58|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|58|pocket2|100000.0;30
9486;micro;|DEMOASSET|58|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|58|pocket3|100000.0;30
9487;micro;|DEMOASSET|93|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|93|pocket1|100000.0;30
9488;micro;|DEMOASSET|174|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|174|pocket2|100000.0;31
9488;micro;|DEMOASSET|174|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|174|pocket3|100000.0;31
9489;micro;|DEMOASSET|36|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|36|pocket1|100000.0;30
9490;micro;|DEMOASSET|159|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|159|pocket2|100000.0;31
9490;micro;|DEMOASSET|159|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|159|pocket3|100000.0;31
9491;micro;|DEMOASSET|14|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|14|pocket1|100000.0;30
9492;micro;|DEMOASSET|81|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|81|pocket2|100000.0;30
9492;micro;|DEMOASSET|81|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|81|pocket3|100000.0;30
9493;micro;|DEMOASSET|180|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|180|pocket1|100000.0;31
9494;micro;|DEMOASSET|165|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|165|pocket2|100000.0;31
9494;micro;|DEMOASSET|165|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|165|pocket3|100000.0;31
9495;micro;|DEMOASSET|138|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|138|pocket1|100000.0;31
9496;micro;|DEMOASSET|52|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|52|pocket2|100000.0;30
9496;micro;|DEMOASSET|52|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|52|pocket3|100000.0;30
9497;micro;|DEMOASSET|81|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|81|pocket1|100000.0;30
9498;micro;|DEMOASSET|175|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|175|pocket2|100000.0;31
9498;micro;|DEMOASSET|175|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|175|pocket3|100000.0;31
9499;micro;|DEMOASSET|116|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|116|pocket1|100000.0;31
9500;micro;|DEMOASSET|44|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|44|pocket2|100000.0;30
9500;micro;|DEMOASSET|44|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|44|pocket3|100000.0;30
9501;micro;|DEMOASSET|91|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|91|pocket1|100000.0;30
9502;micro;|DEMOASSET|104|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|104|pocket2|100000.0;31
9502;micro;|DEMOASSET|104|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|104|pocket3|100000.0;31
9503;micro;|DEMOASSET|140|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|140|pocket1|100000.0;31
9504;micro;|DEMOASSET|162|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|162|pocket2|100000.0;31
9504;micro;|DEMOASSET|162|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|162|pocket3|100000.0;31
9505;micro;|DEMOASSET|194|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|194|pocket1|100000.0;31
9506;micro;|DEMOASSET|42|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|42|pocket2|100000.0;30
9506;micro;|DEMOASSET|42|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|42|pocket3|100000.0;30
9507;micro;|DEMOASSET|178|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|178|pocket1|100000.0;31
9508;micro;|DEMOASSET|134|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|134|pocket2|100000.0;31
9508;micro;|DEMOASSET|134|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|134|pocket3|100000.0;31
9509;micro;|DEMOASSET|34|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|34|pocket1|100000.0;30
9510;micro;|DEMOASSET|169|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|169|pocket2|100000.0;31
9510;micro;|DEMOASSET|169|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|169|pocket3|100000.0;31
9511;micro;|DEMOASSET|158|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|158|pocket1|100000.0;31
9512;micro;|DEMOASSET|49|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|49|pocket2|100000.0;30
9512;micro;|DEMOASSET|49|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|49|pocket3|100000.0;30
9513;micro;|DEMOASSET|184|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|184|pocket1|100000.0;31
9514;micro;|DEMOASSET|167|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|167|pocket2|100000.0;31
9514;micro;|DEMOASSET|167|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|167|pocket3|100000.0;31
9515;micro;|DEMOASSET|29|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|29|pocket1|100000.0;30
9516;micro;|DEMOASSET|111|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|111|pocket2|100000.0;31
9516;micro;|DEMOASSET|111|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|111|pocket3|100000.0;31
9517;micro;|DEMOASSET|189|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|189|pocket1|100000.0;31
9518;micro;|DEMOASSET|71|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|71|pocket2|100000.0;30
9518;micro;|DEMOASSET|71|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|71|pocket3|100000.0;30
9519;micro;|DEMOASSET|138|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|138|pocket1|100000.0;31
9520;micro;|DEMOASSET|20|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|20|pocket2|100000.0;30
9520;micro;|DEMOASSET|20|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|20|pocket3|100000.0;30
9521;micro;|DEMOASSET|59|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|59|pocket1|100000.0;30
9522;micro;|DEMOASSET|53|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|53|pocket2|100000.0;30
9522;micro;|DEMOASSET|53|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|53|pocket3|100000.0;30
9523;micro;|DEMOASSET|143|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|143|pocket1|100000.0;31
9524;micro;|DEMOASSET|170|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|170|pocket2|100000.0;31
9524;micro;|DEMOASSET|170|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|170|pocket3|100000.0;31
9525;micro;|DEMOASSET|17|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|17|pocket1|100000.0;30
9526;micro;|DEMOASSET|165|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|165|pocket2|100000.0;31
9526;micro;|DEMOASSET|165|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|165|pocket3|100000.0;31
9527;micro;|DEMOASSET|123|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|123|pocket1|100000.0;31
9528;micro;|DEMOASSET|101|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|101|pocket2|100000.0;31
9528;micro;|DEMOASSET|101|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|101|pocket3|100000.0;31
9529;micro;|DEMOASSET|179|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|179|pocket1|100000.0;31
9530;micro;|DEMOASSET|138|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|138|pocket2|100000.0;31
9530;micro;|DEMOASSET|138|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|138|pocket3|100000.0;31
9531;micro;|DEMOASSET|2|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|2|pocket1|100000.0;29
9532;micro;|DEMOASSET|167|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|167|pocket2|100000.0;31
9532;micro;|DEMOASSET|167|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|167|pocket3|100000.0;31
9533;micro;|DEMOASSET|69|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|69|pocket1|100000.0;30
9534;micro;|DEMOASSET|141|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|141|pocket2|100000.0;31
9534;micro;|DEMOASSET|141|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|141|pocket3|100000.0;31
9535;micro;|DEMOASSET|13|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|13|pocket1|100000.0;30
9536;micro;|DEMOASSET|83|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|83|pocket2|100000.0;30
9536;micro;|DEMOASSET|83|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|83|pocket3|100000.0;30
9537;micro;|DEMOASSET|22|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|22|pocket1|100000.0;30
9538;micro;|DEMOASSET|127|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|127|pocket2|100000.0;31
9538;micro;|DEMOASSET|127|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|127|pocket3|100000.0;31
9539;micro;|DEMOASSET|37|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|37|pocket1|100000.0;30
9540;micro;|DEMOASSET|69|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|69|pocket2|100000.0;30
9540;micro;|DEMOASSET|69|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|69|pocket3|100000.0;30
9541;micro;|DEMOASSET|124|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|124|pocket1|100000.0;31
9542;micro;|DEMOASSET|100|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|100|pocket2|100000.0;31
9542;micro;|DEMOASSET|100|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|100|pocket3|100000.0;31
9543;micro;|DEMOASSET|144|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|144|pocket1|100000.0;31
9544;micro;|DEMOASSET|82|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|82|pocket2|100000.0;30
9544;micro;|DEMOASSET|82|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|82|pocket3|100000.0;30
9545;micro;|DEMOASSET|143|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|143|pocket1|100000.0;31
9546;micro;|DEMOASSET|160|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|160|pocket2|100000.0;31
9546;micro;|DEMOASSET|160|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|160|pocket3|100000.0;31
9547;micro;|DEMOASSET|148|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|148|pocket1|100000.0;31
9548;micro;|DEMOASSET|29|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|29|pocket2|100000.0;30
9548;micro;|DEMOASSET|29|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|29|pocket3|100000.0;30
9549;micro;|DEMOASSET|134|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|134|pocket1|100000.0;31
9550;micro;|DEMOASSET|34|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|34|pocket2|100000.0;30
9550;micro;|DEMOASSET|34|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|34|pocket3|100000.0;30
9551;micro;|DEMOASSET|65|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|65|pocket1|100000.0;30
9552;micro;|DEMOASSET|157|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|157|pocket2|100000.0;31
9552;micro;|DEMOASSET|157|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|157|pocket3|100000.0;31
9553;micro;|DEMOASSET|120|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|120|pocket1|100000.0;31
9554;micro;|DEMOASSET|114|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|114|pocket2|100000.0;31
9554;micro;|DEMOASSET|114|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|114|pocket3|100000.0;31
9555;micro;|DEMOASSET|154|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|154|pocket1|100000.0;31
9556;micro;|DEMOASSET|155|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|155|pocket2|100000.0;31
9556;micro;|DEMOASSET|155|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|155|pocket3|100000.0;31
9557;micro;|DEMOASSET|77|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|77|pocket1|100000.0;30
9558;micro;|DEMOASSET|66|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|66|pocket2|100000.0;30
9558;micro;|DEMOASSET|66|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|66|pocket3|100000.0;30
9559;micro;|DEMOASSET|40|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|40|pocket1|100000.0;30
9560;micro;|DEMOASSET|27|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|27|pocket2|100000.0;30
9560;micro;|DEMOASSET|27|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|27|pocket3|100000.0;30
9561;micro;|DEMOASSET|38|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|38|pocket1|100000.0;30
9562;micro;|DEMOASSET|121|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|121|pocket2|100000.0;31
9562;micro;|DEMOASSET|121|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|121|pocket3|100000.0;31
9563;micro;|DEMOASSET|3|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|3|pocket1|100000.0;29
9564;micro;|DEMOASSET|171|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|171|pocket2|100000.0;31
9564;micro;|DEMOASSET|171|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|171|pocket3|100000.0;31
9565;micro;|DEMOASSET|108|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|108|pocket1|100000.0;31
9566;micro;|DEMOASSET|18|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|18|pocket2|100000.0;30
9566;micro;|DEMOASSET|18|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|18|pocket3|100000.0;30
9567;micro;|DEMOASSET|126|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|126|pocket1|100000.0;31
9568;micro;|DEMOASSET|38|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|38|pocket2|100000.0;30
9568;micro;|DEMOASSET|38|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|38|pocket3|100000.0;30
9569;micro;|DEMOASSET|185|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|185|pocket1|100000.0;31
9570;micro;|DEMOASSET|45|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|45|pocket2|100000.0;30
9570;micro;|DEMOASSET|45|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|45|pocket3|100000.0;30
9571;micro;|DEMOASSET|41|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|41|pocket1|100000.0;30
9572;micro;|DEMOASSET|1|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|1|pocket2|100000.0;29
9572;micro;|DEMOASSET|1|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|1|pocket3|100000.0;29
9573;micro;|DEMOASSET|14|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|14|pocket1|100000.0;30
9574;micro;|DEMOASSET|190|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|190|pocket2|100000.0;31
9574;micro;|DEMOASSET|190|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|190|pocket3|100000.0;31
9575;micro;|DEMOASSET|94|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|94|pocket1|100000.0;30
9576;micro;|DEMOASSET|150|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|150|pocket2|100000.0;31
9576;micro;|DEMOASSET|150|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|150|pocket3|100000.0;31
9577;micro;|DEMOASSET|186|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|186|pocket1|100000.0;31
9578;micro;|DEMOASSET|147|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|147|pocket2|100000.0;31
9578;micro;|DEMOASSET|147|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|147|pocket3|100000.0;31
9579;micro;|DEMOASSET|188|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|188|pocket1|100000.0;31
9580;micro;|DEMOASSET|80|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|80|pocket2|100000.0;30
9580;micro;|DEMOASSET|80|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|80|pocket3|100000.0;30
9581;micro;|DEMOASSET|150|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|150|pocket1|100000.0;31
9582;micro;|DEMOASSET|38|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|38|pocket2|100000.0;30
9582;micro;|DEMOASSET|38|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|38|pocket3|100000.0;30
9583;micro;|DEMOASSET|20|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|20|pocket1|100000.0;30
9584;micro;|DEMOASSET|30|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|30|pocket2|100000.0;30
9584;micro;|DEMOASSET|30|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|30|pocket3|100000.0;30
9585;micro;|DEMOASSET|59|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|59|pocket1|100000.0;30
9586;micro;|DEMOASSET|170|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|170|pocket2|100000.0;31
9586;micro;|DEMOASSET|170|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|170|pocket3|100000.0;31
9587;micro;|DEMOASSET|120|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|120|pocket1|100000.0;31
9588;micro;|DEMOASSET|148|pocket2|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|148|pocket2|100000.0;31
9588;micro;|DEMOASSET|148|pocket3|;100000.0;7472610736163745769746850063065743233;|DEMOASSET|148|pocket3|100000.0;31
