;chaincodename;key;value;function;total;size
59;micro-aff;|DEMOASSET|251|;"{""uuid"":""251"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|251|{""uuid"":""251"",""type"":""DemoAsset""}";48
59;micro-aff;|DEMOASSET|251|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|251|pocket1|100000.0;31
59;micro-aff;|DEMOASSET|251|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|251|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
60;micro-aff;|DEMOASSET|252|;"{""uuid"":""252"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|252|{""uuid"":""252"",""type"":""DemoAsset""}";48
60;micro-aff;|DEMOASSET|252|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|252|pocket1|100000.0;31
60;micro-aff;|DEMOASSET|252|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|252|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
61;micro-aff;|DEMOASSET|253|;"{""uuid"":""253"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|253|{""uuid"":""253"",""type"":""DemoAsset""}";48
61;micro-aff;|DEMOASSET|253|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|253|pocket1|100000.0;31
61;micro-aff;|DEMOASSET|253|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|253|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
62;micro-aff;|DEMOASSET|255|;"{""uuid"":""255"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|255|{""uuid"":""255"",""type"":""DemoAsset""}";48
62;micro-aff;|DEMOASSET|255|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|255|pocket1|100000.0;31
62;micro-aff;|DEMOASSET|255|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|255|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
63;micro-aff;|DEMOASSET|254|;"{""uuid"":""254"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|254|{""uuid"":""254"",""type"":""DemoAsset""}";48
63;micro-aff;|DEMOASSET|254|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|254|pocket1|100000.0;31
63;micro-aff;|DEMOASSET|254|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|254|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
64;micro-aff;|DEMOASSET|256|;"{""uuid"":""256"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|256|{""uuid"":""256"",""type"":""DemoAsset""}";48
64;micro-aff;|DEMOASSET|256|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|256|pocket1|100000.0;31
64;micro-aff;|DEMOASSET|256|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|256|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
65;micro-aff;|DEMOASSET|257|;"{""uuid"":""257"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|257|{""uuid"":""257"",""type"":""DemoAsset""}";48
65;micro-aff;|DEMOASSET|257|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|257|pocket1|100000.0;31
65;micro-aff;|DEMOASSET|257|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|257|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
66;micro-aff;|DEMOASSET|258|;"{""uuid"":""258"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|258|{""uuid"":""258"",""type"":""DemoAsset""}";48
66;micro-aff;|DEMOASSET|258|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|258|pocket1|100000.0;31
66;micro-aff;|DEMOASSET|258|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|258|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
67;micro-aff;|DEMOASSET|259|;"{""uuid"":""259"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|259|{""uuid"":""259"",""type"":""DemoAsset""}";48
67;micro-aff;|DEMOASSET|259|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|259|pocket1|100000.0;31
67;micro-aff;|DEMOASSET|259|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|259|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
68;micro-aff;|DEMOASSET|260|;"{""uuid"":""260"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|260|{""uuid"":""260"",""type"":""DemoAsset""}";48
68;micro-aff;|DEMOASSET|260|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|260|pocket1|100000.0;31
68;micro-aff;|DEMOASSET|260|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|260|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
69;micro-aff;|DEMOASSET|261|;"{""uuid"":""261"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|261|{""uuid"":""261"",""type"":""DemoAsset""}";48
69;micro-aff;|DEMOASSET|261|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|261|pocket1|100000.0;31
69;micro-aff;|DEMOASSET|261|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|261|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
70;micro-aff;|DEMOASSET|262|;"{""uuid"":""262"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|262|{""uuid"":""262"",""type"":""DemoAsset""}";48
70;micro-aff;|DEMOASSET|262|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|262|pocket1|100000.0;31
70;micro-aff;|DEMOASSET|262|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|262|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
71;micro-aff;|DEMOASSET|263|;"{""uuid"":""263"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|263|{""uuid"":""263"",""type"":""DemoAsset""}";48
71;micro-aff;|DEMOASSET|263|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|263|pocket1|100000.0;31
71;micro-aff;|DEMOASSET|263|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|263|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
72;micro-aff;|DEMOASSET|264|;"{""uuid"":""264"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|264|{""uuid"":""264"",""type"":""DemoAsset""}";48
72;micro-aff;|DEMOASSET|264|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|264|pocket1|100000.0;31
72;micro-aff;|DEMOASSET|264|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|264|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
73;micro-aff;|DEMOASSET|265|;"{""uuid"":""265"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|265|{""uuid"":""265"",""type"":""DemoAsset""}";48
73;micro-aff;|DEMOASSET|265|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|265|pocket1|100000.0;31
73;micro-aff;|DEMOASSET|265|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|265|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
74;micro-aff;|DEMOASSET|266|;"{""uuid"":""266"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|266|{""uuid"":""266"",""type"":""DemoAsset""}";48
74;micro-aff;|DEMOASSET|266|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|266|pocket1|100000.0;31
74;micro-aff;|DEMOASSET|266|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|266|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
75;micro-aff;|DEMOASSET|267|;"{""uuid"":""267"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|267|{""uuid"":""267"",""type"":""DemoAsset""}";48
75;micro-aff;|DEMOASSET|267|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|267|pocket1|100000.0;31
75;micro-aff;|DEMOASSET|267|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|267|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
76;micro-aff;|DEMOASSET|268|;"{""uuid"":""268"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|268|{""uuid"":""268"",""type"":""DemoAsset""}";48
76;micro-aff;|DEMOASSET|268|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|268|pocket1|100000.0;31
76;micro-aff;|DEMOASSET|268|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|268|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
77;micro-aff;|DEMOASSET|269|;"{""uuid"":""269"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|269|{""uuid"":""269"",""type"":""DemoAsset""}";48
77;micro-aff;|DEMOASSET|269|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|269|pocket1|100000.0;31
77;micro-aff;|DEMOASSET|269|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|269|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
78;micro-aff;|DEMOASSET|270|;"{""uuid"":""270"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|270|{""uuid"":""270"",""type"":""DemoAsset""}";48
78;micro-aff;|DEMOASSET|270|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|270|pocket1|100000.0;31
78;micro-aff;|DEMOASSET|270|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|270|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
79;micro-aff;|DEMOASSET|271|;"{""uuid"":""271"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|271|{""uuid"":""271"",""type"":""DemoAsset""}";48
79;micro-aff;|DEMOASSET|271|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|271|pocket1|100000.0;31
79;micro-aff;|DEMOASSET|271|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|271|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
80;micro-aff;|DEMOASSET|272|;"{""uuid"":""272"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|272|{""uuid"":""272"",""type"":""DemoAsset""}";48
80;micro-aff;|DEMOASSET|272|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|272|pocket1|100000.0;31
80;micro-aff;|DEMOASSET|272|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|272|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
81;micro-aff;|DEMOASSET|273|;"{""uuid"":""273"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|273|{""uuid"":""273"",""type"":""DemoAsset""}";48
81;micro-aff;|DEMOASSET|273|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|273|pocket1|100000.0;31
81;micro-aff;|DEMOASSET|273|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|273|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
82;micro-aff;|DEMOASSET|274|;"{""uuid"":""274"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|274|{""uuid"":""274"",""type"":""DemoAsset""}";48
82;micro-aff;|DEMOASSET|274|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|274|pocket1|100000.0;31
82;micro-aff;|DEMOASSET|274|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|274|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
83;micro-aff;|DEMOASSET|275|;"{""uuid"":""275"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|275|{""uuid"":""275"",""type"":""DemoAsset""}";48
83;micro-aff;|DEMOASSET|275|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|275|pocket1|100000.0;31
83;micro-aff;|DEMOASSET|275|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|275|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
84;micro-aff;|DEMOASSET|276|;"{""uuid"":""276"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|276|{""uuid"":""276"",""type"":""DemoAsset""}";48
84;micro-aff;|DEMOASSET|276|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|276|pocket1|100000.0;31
84;micro-aff;|DEMOASSET|276|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|276|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
85;micro-aff;|DEMOASSET|277|;"{""uuid"":""277"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|277|{""uuid"":""277"",""type"":""DemoAsset""}";48
85;micro-aff;|DEMOASSET|277|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|277|pocket1|100000.0;31
85;micro-aff;|DEMOASSET|277|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|277|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
86;micro-aff;|DEMOASSET|278|;"{""uuid"":""278"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|278|{""uuid"":""278"",""type"":""DemoAsset""}";48
86;micro-aff;|DEMOASSET|278|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|278|pocket1|100000.0;31
86;micro-aff;|DEMOASSET|278|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|278|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
87;micro-aff;|DEMOASSET|279|;"{""uuid"":""279"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|279|{""uuid"":""279"",""type"":""DemoAsset""}";48
87;micro-aff;|DEMOASSET|279|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|279|pocket1|100000.0;31
87;micro-aff;|DEMOASSET|279|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|279|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
88;micro-aff;|DEMOASSET|280|;"{""uuid"":""280"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|280|{""uuid"":""280"",""type"":""DemoAsset""}";48
88;micro-aff;|DEMOASSET|280|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|280|pocket1|100000.0;31
88;micro-aff;|DEMOASSET|280|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|280|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
89;micro-aff;|DEMOASSET|281|;"{""uuid"":""281"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|281|{""uuid"":""281"",""type"":""DemoAsset""}";48
89;micro-aff;|DEMOASSET|281|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|281|pocket1|100000.0;31
89;micro-aff;|DEMOASSET|281|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|281|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
90;micro-aff;|DEMOASSET|282|;"{""uuid"":""282"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|282|{""uuid"":""282"",""type"":""DemoAsset""}";48
90;micro-aff;|DEMOASSET|282|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|282|pocket1|100000.0;31
90;micro-aff;|DEMOASSET|282|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|282|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
91;micro-aff;|DEMOASSET|283|;"{""uuid"":""283"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|283|{""uuid"":""283"",""type"":""DemoAsset""}";48
91;micro-aff;|DEMOASSET|283|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|283|pocket1|100000.0;31
91;micro-aff;|DEMOASSET|283|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|283|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
92;micro-aff;|DEMOASSET|284|;"{""uuid"":""284"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|284|{""uuid"":""284"",""type"":""DemoAsset""}";48
92;micro-aff;|DEMOASSET|284|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|284|pocket1|100000.0;31
92;micro-aff;|DEMOASSET|284|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|284|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
93;micro-aff;|DEMOASSET|285|;"{""uuid"":""285"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|285|{""uuid"":""285"",""type"":""DemoAsset""}";48
93;micro-aff;|DEMOASSET|285|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|285|pocket1|100000.0;31
93;micro-aff;|DEMOASSET|285|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|285|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
94;micro-aff;|DEMOASSET|286|;"{""uuid"":""286"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|286|{""uuid"":""286"",""type"":""DemoAsset""}";48
94;micro-aff;|DEMOASSET|286|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|286|pocket1|100000.0;31
94;micro-aff;|DEMOASSET|286|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|286|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
95;micro-aff;|DEMOASSET|287|;"{""uuid"":""287"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|287|{""uuid"":""287"",""type"":""DemoAsset""}";48
95;micro-aff;|DEMOASSET|287|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|287|pocket1|100000.0;31
95;micro-aff;|DEMOASSET|287|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|287|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
96;micro-aff;|DEMOASSET|288|;"{""uuid"":""288"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|288|{""uuid"":""288"",""type"":""DemoAsset""}";48
96;micro-aff;|DEMOASSET|288|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|288|pocket1|100000.0;31
96;micro-aff;|DEMOASSET|288|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|288|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
97;micro-aff;|DEMOASSET|289|;"{""uuid"":""289"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|289|{""uuid"":""289"",""type"":""DemoAsset""}";48
97;micro-aff;|DEMOASSET|289|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|289|pocket1|100000.0;31
97;micro-aff;|DEMOASSET|289|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|289|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
98;micro-aff;|DEMOASSET|290|;"{""uuid"":""290"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|290|{""uuid"":""290"",""type"":""DemoAsset""}";48
98;micro-aff;|DEMOASSET|290|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|290|pocket1|100000.0;31
98;micro-aff;|DEMOASSET|290|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|290|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
99;micro-aff;|DEMOASSET|291|;"{""uuid"":""291"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|291|{""uuid"":""291"",""type"":""DemoAsset""}";48
99;micro-aff;|DEMOASSET|291|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|291|pocket1|100000.0;31
99;micro-aff;|DEMOASSET|291|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|291|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
100;micro-aff;|DEMOASSET|292|;"{""uuid"":""292"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|292|{""uuid"":""292"",""type"":""DemoAsset""}";48
100;micro-aff;|DEMOASSET|292|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|292|pocket1|100000.0;31
100;micro-aff;|DEMOASSET|292|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|292|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
101;micro-aff;|DEMOASSET|293|;"{""uuid"":""293"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|293|{""uuid"":""293"",""type"":""DemoAsset""}";48
101;micro-aff;|DEMOASSET|293|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|293|pocket1|100000.0;31
101;micro-aff;|DEMOASSET|293|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|293|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
102;micro-aff;|DEMOASSET|294|;"{""uuid"":""294"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|294|{""uuid"":""294"",""type"":""DemoAsset""}";48
102;micro-aff;|DEMOASSET|294|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|294|pocket1|100000.0;31
102;micro-aff;|DEMOASSET|294|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|294|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
103;micro-aff;|DEMOASSET|295|;"{""uuid"":""295"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|295|{""uuid"":""295"",""type"":""DemoAsset""}";48
103;micro-aff;|DEMOASSET|295|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|295|pocket1|100000.0;31
103;micro-aff;|DEMOASSET|295|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|295|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
104;micro-aff;|DEMOASSET|296|;"{""uuid"":""296"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|296|{""uuid"":""296"",""type"":""DemoAsset""}";48
104;micro-aff;|DEMOASSET|296|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|296|pocket1|100000.0;31
104;micro-aff;|DEMOASSET|296|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";6372656174654465004173736574;"|DEMOASSET|296|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
